4.307113340473734e-05	0.0005113082588650286	0.9992778897285461	8.010867168195546e-05	8.76669873832725e-05
0.020982393994927406	0.7107520699501038	0.25963377952575684	0.0005423091351985931	0.008089466020464897
0.00049737433437258	0.00023693252296652645	0.0014378285268321633	0.9974752068519592	0.0003526420914568007
0.0020611032377928495	0.9978871941566467	1.726144546410069e-05	1.726144546410069e-05	1.726144546410069e-05
0.9978753328323364	0.00034244960988871753	0.0006328742019832134	0.0003822373109869659	0.0007671074126847088
4.478272603591904e-05	0.9991620779037476	0.0001012066422845237	4.983568214811385e-05	0.0006421296275220811
0.00010903838119702414	0.9983516931533813	0.001109011471271515	0.00030487359617836773	0.000125449281767942
0.9003906846046448	0.03070095367729664	0.02634609490633011	0.01465795561671257	0.027904275804758072
0.998640239238739	0.0013426546938717365	5.7328184084326494e-06	5.7328184084326494e-06	5.7328184084326494e-06
0.19072064757347107	0.31767430901527405	0.21472837030887604	0.21835757791996002	0.05851905420422554
0.9983447790145874	0.0016405447386205196	4.883605924987933e-06	4.883605924987933e-06	4.883596830040915e-06
